CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
16715,2011-09-22 18:15:00,1,301.71999999999997,77,2,2,2,222,Others
16716,2011-03-18 10:03:00,2,901.2,265,1,3,3,133,Others
16717,2011-11-16 12:16:00,6,3843.08,22,4,5,5,455,Others
16718,2010-12-05 13:03:00,1,606.0500000000001,368,1,2,3,123,Others
16719,2011-11-25 09:27:00,7,1770.22,13,4,5,4,454,Others
16720,2011-11-13 16:22:00,1,152.95,25,4,2,1,421,Others
16721,2011-03-22 16:08:00,1,292.47,261,1,2,2,122,At-Risk
16722,2011-11-22 13:28:00,13,4730.81,16,4,5,5,455,Others
16723,2011-09-09 13:01:00,2,576.4,90,2,3,3,233,Others
16725,2011-02-10 16:52:00,7,758.27,301,1,5,3,153,Others
16726,2011-11-13 14:53:00,5,1358.74,25,4,4,4,444,Others
16727,2010-12-10 13:48:00,1,256.32,363,1,2,2,122,At-Risk
16728,2011-10-24 14:36:00,4,1048.28,45,3,4,4,344,Others
16729,2011-11-01 14:29:00,21,7205.33,37,3,5,5,355,Others
16730,2011-10-18 14:11:00,3,743.11,51,3,4,3,343,Others
16732,2011-11-08 09:54:00,1,603.75,30,4,2,3,423,Others
16734,2011-10-18 13:44:00,3,646.76,51,3,4,3,343,Others
16735,2011-09-22 11:49:00,5,2247.41,77,2,4,5,245,Others
16737,2011-10-17 13:03:00,1,417.6,52,3,2,2,322,Others
16738,2011-02-15 09:46:00,1,3.75,296,1,2,1,121,At-Risk
16739,2011-06-16 09:17:00,1,323.0,175,2,2,2,222,Others
16742,2011-10-24 12:02:00,1,464.9,45,3,2,2,322,Others
16743,2011-11-10 13:13:00,7,2213.13,28,4,5,5,455,Others
16744,2011-11-28 13:06:00,7,1291.91,10,5,5,4,554,Loyal
16745,2011-09-14 11:58:00,17,7180.7,85,2,5,5,255,Others
16746,2011-12-05 12:33:00,18,6680.11,3,5,5,5,555,High-Value
16747,2011-11-02 11:37:00,2,836.0600000000001,36,3,3,3,333,Others
16748,2011-11-22 10:17:00,5,1515.9,16,4,4,4,444,Others
16750,2011-10-26 12:48:00,5,623.93,43,3,4,3,343,Others
16751,2011-11-09 10:48:00,1,1764.72,29,4,2,4,424,Others
16752,2010-12-02 12:18:00,1,207.5,371,1,2,1,121,At-Risk
16753,2011-10-12 13:14:00,1,223.92000000000002,57,3,2,1,321,Others
16754,2010-12-02 17:38:00,1,2002.4,371,1,2,4,124,Others
16755,2011-08-17 13:21:00,3,1475.43,113,2,4,4,244,Others
16756,2011-05-09 09:33:00,1,239.4,213,1,2,1,121,At-Risk
16757,2011-01-25 11:59:00,1,106.83000000000001,317,1,2,1,121,At-Risk
16758,2011-10-05 14:47:00,1,369.34000000000003,64,3,2,2,322,Others
16759,2011-12-02 12:42:00,3,789.79,6,5,4,3,543,Loyal
16761,2011-09-04 11:15:00,1,316.62,95,2,2,2,222,Others
16762,2011-11-20 11:43:00,3,1207.24,18,4,4,4,444,Others
16763,2011-05-25 11:52:00,1,611.8499999999999,197,1,2,3,123,Others
16764,2011-12-06 11:41:00,13,2790.9500000000003,2,5,5,5,555,High-Value
16765,2011-02-18 15:41:00,1,34.0,293,1,2,1,121,At-Risk
16766,2011-03-11 15:22:00,2,1145.6,272,1,3,4,134,Others
16767,2011-11-09 09:42:00,11,5575.56,29,4,5,5,455,Others
16768,2011-10-23 10:38:00,3,478.09000000000003,46,3,4,2,342,Others
16769,2011-03-24 13:41:00,1,361.54,259,1,2,2,122,At-Risk
16770,2011-10-13 12:21:00,5,757.1,56,3,4,3,343,Others
16771,2011-11-06 13:28:00,5,2242.61,32,3,4,5,345,Others
16773,2011-10-13 14:37:00,1,171.59,56,3,2,1,321,Others
16774,2011-10-03 12:41:00,4,661.52,66,3,4,3,343,Others
16775,2011-11-29 15:22:00,11,1691.51,9,5,5,4,554,Loyal
16776,2011-10-10 13:04:00,1,371.54,59,3,2,2,322,Others
16777,2011-09-20 13:41:00,2,222.62,79,2,3,1,231,Others
16778,2011-09-26 13:48:00,2,245.94,73,2,3,1,231,Others
16779,2011-12-07 14:54:00,22,10611.72,1,5,5,5,555,High-Value
16780,2011-08-31 16:09:00,2,422.24,99,2,3,2,232,Others
16781,2010-12-02 14:26:00,1,311.25,371,1,2,2,122,At-Risk
16782,2011-11-29 13:20:00,13,2267.9500000000003,9,5,5,5,555,High-Value
16784,2011-11-20 12:20:00,1,107.6,18,4,2,1,421,Others
16788,2011-08-08 14:53:00,2,594.39,122,2,3,3,233,Others
16789,2011-12-01 15:12:00,1,80.80000000000001,7,5,2,1,521,Others
16790,2011-12-06 11:53:00,6,1545.6200000000001,2,5,5,4,554,Loyal
16791,2011-11-10 19:12:00,7,1705.78,28,4,5,4,454,Others
16792,2011-03-02 14:41:00,2,110.38,281,1,3,1,131,Others
16793,2011-10-13 15:08:00,1,243.84,56,3,2,1,321,Others
16794,2011-12-08 17:54:00,10,1196.5,0,5,5,4,554,Loyal
16795,2010-12-09 14:08:00,1,414.88,364,1,2,2,122,At-Risk
16796,2011-09-11 14:01:00,1,305.62,88,2,2,2,222,Others
16800,2011-11-28 14:06:00,1,1162.65,10,5,2,4,524,Others
16801,2011-06-29 15:33:00,4,1594.23,162,2,4,4,244,Others
16803,2011-10-05 14:28:00,1,332.3,64,3,2,2,322,Others
16804,2011-11-16 16:43:00,3,536.99,22,4,4,3,443,Others
16805,2011-06-19 11:23:00,2,460.59000000000003,172,2,3,2,232,Others
16806,2011-08-28 15:27:00,4,762.16,102,2,4,3,243,Others
16807,2011-07-20 12:00:00,3,1121.59,141,2,4,4,244,Others
16808,2011-09-01 19:34:00,2,288.42,98,2,3,2,232,Others
16809,2011-11-16 15:45:00,5,914.69,22,4,4,3,443,Others
16810,2011-05-31 15:32:00,1,309.54,191,1,2,2,122,At-Risk
16811,2011-12-05 11:39:00,2,547.07,3,5,3,3,533,Others
16812,2010-12-14 12:35:00,1,479.35,359,1,2,2,122,At-Risk
16813,2011-12-01 14:03:00,10,1652.18,7,5,5,4,554,Loyal
16814,2011-11-25 13:27:00,21,6416.7,13,4,5,5,455,Others
16816,2011-08-28 14:16:00,4,417.06,102,2,4,2,242,Others
16817,2011-12-07 11:03:00,9,1604.75,1,5,5,4,554,Loyal
16818,2011-11-29 10:41:00,11,3349.57,9,5,5,5,555,High-Value
16820,2011-09-05 12:06:00,1,497.61,94,2,2,3,223,Others
16823,2011-04-26 15:00:00,1,358.38,226,1,2,2,122,At-Risk
16824,2011-11-24 12:38:00,2,460.64,14,4,3,2,432,Others
16825,2011-11-01 11:51:00,2,775.18,37,3,3,3,333,Others
16826,2011-10-19 14:05:00,1,341.7,50,3,2,2,322,Others
16828,2011-09-07 15:10:00,2,128.5,92,2,3,1,231,Others
16829,2011-07-06 10:48:00,1,197.22,155,2,2,1,221,Others
16830,2011-11-01 11:35:00,1,325.91,37,3,2,2,322,Others
16832,2011-06-08 15:36:00,3,199.15,183,1,4,1,141,Others
16833,2011-12-08 14:39:00,4,1106.53,0,5,4,4,544,Loyal
16834,2011-04-26 09:37:00,1,413.46,226,1,2,2,122,At-Risk
16835,2011-08-03 13:50:00,2,180.85,127,2,3,1,231,Others
16836,2011-10-31 10:05:00,2,251.87,38,3,3,2,332,Others
16837,2011-11-08 14:27:00,11,3170.98,30,4,5,5,455,Others
16838,2011-05-26 13:13:00,2,588.85,196,1,3,3,133,Others
16839,2011-12-01 09:03:00,34,16594.35,7,5,5,5,555,High-Value
16841,2011-11-03 11:51:00,6,1869.82,35,3,5,4,354,Others
16842,2011-08-31 10:42:00,3,1264.19,99,2,4,4,244,Others
16843,2011-10-28 09:06:00,16,10196.57,41,3,5,5,355,Others
16846,2011-10-20 13:55:00,1,214.32,49,3,2,1,321,Others
16847,2011-10-27 13:29:00,1,193.44,42,3,2,1,321,Others
16848,2011-10-18 08:42:00,1,281.42,51,3,2,2,322,Others
16849,2011-06-06 09:16:00,1,124.57,185,1,2,1,121,At-Risk
16850,2011-01-10 11:09:00,1,332.41,332,1,2,2,122,At-Risk
16851,2011-12-05 13:32:00,3,342.45,3,5,4,2,542,Others
16852,2011-11-29 13:22:00,2,144.91,9,5,3,1,531,Others
16855,2011-11-16 12:03:00,2,328.40000000000003,22,4,3,2,432,Others
16856,2011-11-25 08:59:00,1,35.400000000000006,13,4,2,1,421,Others
16858,2010-12-06 09:52:00,1,375.69000000000005,367,1,2,2,122,At-Risk
16859,2011-07-18 12:19:00,2,747.81,143,2,3,3,233,Others
16861,2011-10-11 09:05:00,2,173.76,58,3,3,1,331,Others
16863,2011-11-08 15:26:00,2,502.8,30,4,3,3,433,Others
16866,2011-07-22 10:06:00,3,207.74,139,2,4,1,241,Others
16869,2011-11-17 12:02:00,4,817.12,21,4,4,3,443,Others
16871,2011-11-17 19:27:00,6,2812.34,21,4,5,5,455,Others
16872,2011-09-23 16:05:00,3,680.02,76,2,4,3,243,Others
16873,2011-12-05 12:05:00,6,7123.62,3,5,5,5,555,High-Value
16875,2011-10-03 13:39:00,5,2095.53,66,3,4,5,345,Others
16877,2011-11-27 13:47:00,6,846.62,11,5,5,3,553,Loyal
16878,2011-09-16 17:39:00,1,13.3,83,2,2,1,221,Others
16880,2011-11-09 11:33:00,7,1491.43,29,4,5,4,454,Others
16881,2011-10-04 10:33:00,1,432.0,65,3,2,2,322,Others
16882,2011-10-04 10:42:00,3,705.12,65,3,4,3,343,Others
16883,2011-06-05 12:51:00,2,272.48,186,1,3,2,132,Others
16884,2011-11-02 11:52:00,2,429.84,36,3,3,2,332,Others
16885,2011-11-24 13:40:00,3,450.41,14,4,4,2,442,Others
16887,2011-11-04 14:07:00,1,192.32999999999998,34,3,2,1,321,Others
16889,2011-05-29 11:05:00,3,1578.67,193,1,4,4,144,Others
16891,2011-12-08 11:15:00,5,742.43,0,5,4,3,543,Loyal
16892,2011-12-08 13:18:00,5,518.19,0,5,4,3,543,Loyal
16893,2010-12-08 12:06:00,1,145.93,365,1,2,1,121,At-Risk
16895,2011-10-06 12:15:00,1,202.27,63,3,2,1,321,Others
16897,2011-02-13 15:02:00,2,289.78,298,1,3,2,132,Others
16898,2011-11-13 15:44:00,3,501.03000000000003,25,4,4,3,443,Others
16899,2011-12-02 12:03:00,6,1271.06,6,5,5,4,554,Loyal
16900,2011-11-23 10:32:00,3,887.11,15,4,4,3,443,Others
16902,2011-08-15 14:17:00,1,1706.88,115,2,2,4,224,Others
16903,2011-11-10 15:32:00,1,363.2,28,4,2,2,422,Others
16904,2011-12-05 13:10:00,16,3653.75,3,5,5,5,555,High-Value
16905,2011-12-04 14:01:00,7,3037.6,4,5,5,5,555,High-Value
16906,2011-09-19 11:49:00,4,559.59,80,2,4,3,243,Others
16907,2011-11-10 18:04:00,5,928.76,28,4,4,3,443,Others
16909,2011-09-28 16:45:00,1,379.14,71,2,2,2,222,Others
16910,2011-12-05 12:51:00,8,1508.96,3,5,5,4,554,Loyal
16912,2011-11-11 12:18:00,11,2555.58,27,4,5,5,455,Others
16913,2011-02-22 12:56:00,1,113.44,289,1,2,1,121,At-Risk
16914,2011-11-03 15:27:00,1,183.76,35,3,2,1,321,Others
16915,2011-11-30 16:39:00,6,621.6800000000001,8,5,5,3,553,Loyal
16916,2011-11-16 12:08:00,2,562.41,22,4,3,3,433,Others
16917,2011-03-08 11:55:00,1,391.52,275,1,2,2,122,At-Risk
16918,2011-10-21 12:50:00,6,1068.82,48,3,5,4,354,Others
16919,2011-07-06 13:35:00,11,2592.25,155,2,5,5,255,Others
16921,2011-10-09 16:22:00,1,154.18,60,3,2,1,321,Others
16923,2011-11-27 13:00:00,19,7069.08,11,5,5,5,555,High-Value
16924,2011-11-18 12:53:00,3,829.89,20,4,4,3,443,Others
16926,2010-12-03 13:42:00,1,230.25,370,1,2,1,121,At-Risk
16927,2011-08-16 11:10:00,3,543.05,114,2,4,3,243,Others
16928,2011-09-20 15:10:00,17,2814.7,79,2,5,5,255,Others
16929,2011-12-06 08:37:00,7,1295.39,2,5,5,4,554,Loyal
16930,2011-11-13 16:13:00,3,378.89,25,4,4,2,442,Others
16931,2011-12-04 13:15:00,21,4554.87,4,5,5,5,555,High-Value
16932,2011-10-17 14:12:00,1,150.23000000000002,52,3,2,1,321,Others
16933,2011-12-08 12:54:00,2,563.23,0,5,3,3,533,Others
16934,2011-10-16 12:40:00,2,931.03,53,3,3,3,333,Others
16936,2011-11-14 11:04:00,1,261.9,24,4,2,2,422,Others
16938,2011-12-01 10:20:00,4,2711.6800000000003,7,5,4,5,545,Others
16940,2011-10-18 13:15:00,3,3049.88,51,3,4,5,345,Others
16942,2011-11-27 12:40:00,9,1904.99,11,5,5,4,554,Loyal
16943,2011-05-12 11:57:00,3,816.73,210,1,4,3,143,Others
16945,2011-11-18 11:39:00,19,4345.5,20,4,5,5,455,Others
16947,2011-04-18 09:38:00,1,406.48,234,1,2,2,122,At-Risk
16948,2011-07-24 12:46:00,3,435.02,137,2,4,2,242,Others
16949,2011-12-06 11:07:00,6,1286.27,2,5,5,4,554,Loyal
16950,2011-10-14 09:06:00,3,1178.56,55,3,4,4,344,Others
16951,2011-07-28 12:05:00,3,1277.75,133,2,4,4,244,Others
16952,2011-08-22 13:03:00,2,167.61,108,2,3,1,231,Others
16953,2011-11-09 15:54:00,1,20.8,29,4,2,1,421,Others
16954,2011-12-09 09:46:00,9,2085.08,-1,5,5,5,555,High-Value
16955,2011-06-08 10:36:00,4,518.67,183,1,4,3,143,Others
16956,2011-11-22 08:56:00,1,308.74,16,4,2,2,422,Others
16957,2011-04-14 13:56:00,2,416.64,238,1,3,2,132,Others
16959,2011-09-13 15:03:00,1,117.35000000000001,86,2,2,1,221,Others
16960,2011-11-01 11:35:00,3,507.05,37,3,4,3,343,Others
16961,2011-08-15 13:46:00,1,234.17000000000002,115,2,2,1,221,Others
16963,2011-06-05 13:48:00,1,110.55000000000001,186,1,2,1,121,At-Risk
16965,2011-04-27 12:08:00,1,201.19,225,1,2,1,121,At-Risk
16966,2011-12-01 13:40:00,7,2154.97,7,5,5,5,555,High-Value
16967,2011-06-03 14:24:00,1,319.02,188,1,2,2,122,At-Risk
16968,2011-12-05 15:02:00,2,439.43,3,5,3,2,532,Others
16969,2011-10-31 13:12:00,3,650.41,38,3,4,3,343,Others
16971,2011-11-01 15:06:00,1,357.21,37,3,2,2,322,Others
16976,2011-03-17 16:33:00,1,251.51999999999998,266,1,2,2,122,At-Risk
16978,2011-09-23 12:50:00,1,344.33,76,2,2,2,222,Others
16979,2011-12-06 12:21:00,6,1852.0,2,5,5,4,554,Loyal
16980,2011-03-29 16:36:00,2,1028.46,254,1,3,4,134,Others
16982,2011-10-10 12:28:00,1,384.06,59,3,2,2,322,Others
16983,2011-11-27 12:10:00,7,1905.87,11,5,5,4,554,Loyal
16984,2011-09-12 13:43:00,2,4459.52,87,2,3,5,235,Others
16985,2011-11-22 13:33:00,10,5464.12,16,4,5,5,455,Others
16986,2011-11-10 11:55:00,2,1873.2,28,4,3,4,434,Others
16987,2011-12-06 17:26:00,7,1616.8,2,5,5,4,554,Loyal
16988,2011-12-04 16:02:00,1,126.12,4,5,2,1,521,Others
16989,2011-12-02 16:39:00,6,1133.25,6,5,5,4,554,Loyal
16990,2011-05-05 08:30:00,1,179.0,217,1,2,1,121,At-Risk
16992,2011-11-29 11:50:00,5,1614.31,9,5,4,4,544,Loyal
16996,2011-11-09 16:43:00,6,1456.96,29,4,5,4,454,Others
16997,2011-02-24 17:28:00,3,702.0,287,1,4,3,143,Others
16998,2011-07-13 09:44:00,4,295.0,148,2,4,2,242,Others
16999,2011-11-16 13:53:00,2,484.82,22,4,3,2,432,Others
17001,2011-12-09 09:38:00,11,3989.57,-1,5,5,5,555,High-Value
17002,2011-09-15 12:40:00,3,1493.73,84,2,4,4,244,Others
17004,2011-10-24 14:25:00,2,1312.1399999999999,45,3,3,4,334,Others
17006,2011-12-05 12:09:00,4,781.78,3,5,4,3,543,Loyal
17007,2011-10-20 10:47:00,6,889.9300000000001,49,3,5,3,353,Others
17010,2011-11-21 14:49:00,1,195.36,17,4,2,1,421,Others
17011,2011-11-09 13:30:00,1,270.9,29,4,2,2,422,Others
17014,2011-12-01 14:09:00,3,583.4300000000001,7,5,4,3,543,Loyal
17015,2011-11-11 10:45:00,3,1838.61,27,4,4,4,444,Others
17017,2011-12-07 09:32:00,20,8694.26,1,5,5,5,555,High-Value
17018,2011-10-30 11:42:00,2,920.1,39,3,3,3,333,Others
17019,2011-11-28 13:06:00,4,1258.08,10,5,4,4,544,Loyal
17022,2011-11-08 17:09:00,1,71.0,30,4,2,1,421,Others
17024,2011-10-25 13:47:00,3,95.85,44,3,4,1,341,Others
17025,2011-10-10 09:06:00,3,357.77,59,3,4,2,342,Others
17026,2011-06-07 14:28:00,2,154.83,184,1,3,1,131,Others
17027,2011-09-22 12:24:00,6,877.5600000000001,77,2,5,3,253,Others
17029,2011-08-21 11:06:00,2,716.0,109,2,3,3,233,Others
17030,2011-10-07 08:49:00,1,146.87,62,3,2,1,321,Others
17031,2011-11-28 10:23:00,2,380.35,10,5,3,2,532,Others
17033,2011-09-14 14:34:00,3,1030.14,85,2,4,4,244,Others
17034,2011-11-23 15:14:00,3,745.52,15,4,4,3,443,Others
17035,2011-04-08 11:23:00,2,433.53000000000003,244,1,3,2,132,Others
17037,2011-09-13 12:49:00,1,1267.32,86,2,2,4,224,Others
17038,2011-11-09 13:50:00,1,112.4,29,4,2,1,421,Others
17040,2011-07-25 10:19:00,1,449.73,136,2,2,2,222,Others
17041,2011-11-13 11:21:00,3,1071.49,25,4,4,4,444,Others
17042,2011-12-07 12:26:00,5,1036.58,1,5,4,4,544,Loyal
17043,2011-11-07 15:33:00,4,1735.18,31,4,4,4,444,Others
17044,2011-11-14 14:28:00,1,948.48,24,4,2,4,424,Others
17045,2011-08-18 17:09:00,3,339.44,112,2,4,2,242,Others
17046,2011-07-05 14:24:00,1,642.02,156,2,2,3,223,Others
17047,2011-09-15 13:27:00,3,1100.9,84,2,4,4,244,Others
17048,2011-08-14 11:49:00,3,925.35,116,2,4,3,243,Others
17049,2011-12-07 10:48:00,9,5655.03,1,5,5,5,555,High-Value
17050,2011-09-04 13:48:00,6,3185.64,95,2,5,5,255,Others
17051,2011-05-29 14:13:00,1,240.89,193,1,2,1,121,At-Risk
17052,2011-11-11 14:50:00,1,399.09,27,4,2,2,422,Others
17053,2011-08-01 10:23:00,1,498.48,129,2,2,3,223,Others
17054,2011-11-11 12:56:00,5,1356.33,27,4,4,4,444,Others
17058,2011-09-19 10:13:00,3,1179.89,80,2,4,4,244,Others
17059,2011-11-10 12:27:00,5,3080.39,28,4,4,5,445,Others
17060,2011-03-18 13:27:00,1,234.24,265,1,2,1,121,At-Risk
17061,2011-09-27 11:24:00,11,5232.2300000000005,72,2,5,5,255,Others
17062,2011-01-30 11:01:00,4,533.33,312,1,4,3,143,Others
17063,2011-11-18 16:19:00,7,1461.14,20,4,5,4,454,Others
17064,2011-10-12 10:18:00,3,855.45,57,3,4,3,343,Others
17068,2011-11-27 13:14:00,21,4552.14,11,5,5,5,555,High-Value
17069,2011-11-11 17:13:00,9,2709.7000000000003,27,4,5,5,455,Others
17070,2011-08-17 17:01:00,1,304.24,113,2,2,2,222,Others
17071,2011-11-11 16:31:00,9,2429.03,27,4,5,5,455,Others
17073,2011-11-22 11:47:00,4,1446.09,16,4,4,4,444,Others
17075,2011-11-22 11:58:00,4,834.12,16,4,4,3,443,Others
17076,2011-11-03 17:53:00,3,841.0799999999999,35,3,4,3,343,Others
17078,2011-11-03 19:17:00,2,378.2,35,3,3,2,332,Others
17079,2011-09-22 15:34:00,1,118.80000000000001,77,2,2,1,221,Others
17080,2011-11-17 12:59:00,2,287.62,21,4,3,2,432,Others
17081,2011-11-14 12:56:00,2,288.91,24,4,3,2,432,Others
17082,2011-11-06 15:17:00,2,2003.8500000000001,32,3,3,4,334,Others
17083,2011-08-22 15:43:00,3,1405.78,108,2,4,4,244,Others
17084,2011-11-04 14:54:00,2,2747.9900000000002,34,3,3,5,335,Others
17085,2011-08-08 14:15:00,5,1562.4,122,2,4,4,244,Others
17086,2011-12-02 13:54:00,6,2050.08,6,5,5,4,554,Loyal
17088,2011-11-11 14:23:00,4,1991.01,27,4,4,4,444,Others
17090,2011-12-05 13:44:00,7,1974.65,3,5,5,4,554,Loyal
17091,2011-12-07 10:43:00,9,3827.76,1,5,5,5,555,High-Value
17092,2011-10-20 19:51:00,4,1774.03,49,3,4,4,344,Others
17094,2011-01-21 13:09:00,1,302.0,321,1,2,2,122,At-Risk
17095,2011-11-17 12:21:00,3,1324.16,21,4,4,4,444,Others
17096,2011-11-24 15:01:00,4,1022.13,14,4,4,4,444,Others
17097,2011-12-07 17:05:00,8,954.42,1,5,5,4,554,Loyal
17100,2011-11-21 16:36:00,2,971.74,17,4,3,4,434,Others
17101,2011-11-29 13:57:00,4,1621.73,9,5,4,4,544,Loyal
17102,2011-03-23 10:08:00,1,25.5,260,1,2,1,121,At-Risk
17105,2011-07-03 15:53:00,2,665.78,158,2,3,3,233,Others
17107,2011-11-06 14:14:00,6,10797.48,32,3,5,5,355,Others
17109,2011-11-10 16:59:00,6,881.29,28,4,5,3,453,Others
17110,2011-06-27 12:58:00,1,163.29999999999998,164,2,2,1,221,Others
17111,2011-10-23 15:59:00,1,231.61,46,3,2,1,321,Others
17114,2011-12-04 12:17:00,8,801.12,4,5,5,3,553,Loyal
17115,2011-12-01 14:30:00,3,837.5,7,5,4,3,543,Loyal
17117,2011-02-24 13:54:00,1,116.2,287,1,2,1,121,At-Risk
17118,2011-01-26 12:19:00,1,157.02,316,1,2,1,121,At-Risk
17119,2011-12-06 14:40:00,2,606.91,2,5,3,3,533,Others
17120,2011-04-20 15:21:00,1,307.46,232,1,2,2,122,At-Risk
17122,2011-08-12 14:33:00,1,138.32,118,2,2,1,221,Others
17123,2011-07-01 10:47:00,1,345.3,160,2,2,2,222,Others
17124,2011-06-07 14:02:00,1,294.24,184,1,2,2,122,At-Risk
17125,2011-10-20 14:41:00,1,230.5,49,3,2,1,321,Others
17126,2011-07-10 13:52:00,5,989.45,151,2,4,4,244,Others
17128,2011-01-09 12:02:00,1,157.09,333,1,2,1,121,At-Risk
17131,2011-12-04 12:52:00,5,2463.17,4,5,4,5,545,Others
17133,2011-11-24 12:27:00,7,4892.240000000001,14,4,5,5,455,Others
17134,2011-08-25 09:53:00,2,413.2,105,2,3,2,232,Others
17135,2011-11-23 16:48:00,7,1139.73,15,4,5,4,454,Others
17138,2011-03-09 11:54:00,1,380.5,274,1,2,2,122,At-Risk
17139,2011-11-24 10:12:00,12,10650.77,14,4,5,5,455,Others
17140,2011-04-06 13:33:00,1,454.12,246,1,2,2,122,At-Risk
17142,2011-04-14 18:22:00,1,579.0,238,1,2,3,123,Others
17144,2011-12-08 17:57:00,2,984.57,0,5,3,4,534,Others
17146,2011-08-26 12:44:00,3,749.78,104,2,4,3,243,Others
17147,2011-11-17 12:32:00,4,1714.59,21,4,4,4,444,Others
17148,2011-10-19 09:59:00,1,124.88,50,3,2,1,321,Others
17152,2011-05-29 12:19:00,3,1689.5,193,1,4,4,144,Others
17153,2011-11-15 13:42:00,1,213.78,23,4,2,1,421,Others
17154,2011-09-25 13:42:00,1,329.34,74,2,2,2,222,Others
17155,2011-11-22 12:38:00,2,251.7,16,4,3,2,432,Others
17157,2011-12-02 09:10:00,2,319.0,6,5,3,2,532,Others
17158,2011-11-07 15:15:00,3,1266.97,31,4,4,4,444,Others
17159,2011-11-18 10:52:00,3,1538.88,20,4,4,4,444,Others
17160,2011-11-08 14:05:00,6,3518.03,30,4,5,5,455,Others
17162,2011-11-11 11:34:00,10,1715.46,27,4,5,4,454,Others
17163,2011-11-18 08:57:00,2,293.1,20,4,3,2,432,Others
17164,2011-11-07 09:14:00,7,2467.35,31,4,5,5,455,Others
17165,2011-02-28 16:39:00,1,158.68,283,1,2,1,121,At-Risk
17166,2011-11-01 09:46:00,2,206.34,37,3,3,1,331,Others
17169,2011-10-13 10:25:00,2,835.78,56,3,3,3,333,Others
17171,2011-02-23 16:37:00,1,224.91,288,1,2,1,121,At-Risk
17172,2011-09-22 09:36:00,1,317.76,77,2,2,2,222,Others
17173,2011-12-04 14:40:00,8,3766.6,4,5,5,5,555,High-Value
17174,2011-05-06 11:47:00,1,59.9,216,1,2,1,121,At-Risk
17175,2011-10-26 15:31:00,4,1443.69,43,3,4,4,344,Others
17176,2011-05-22 12:41:00,1,306.13,200,1,2,2,122,At-Risk
17179,2011-06-14 16:48:00,3,711.79,177,2,4,3,243,Others
17180,2011-10-14 15:46:00,4,783.97,55,3,4,3,343,Others
17181,2011-10-13 14:48:00,2,239.92000000000002,56,3,3,1,331,Others
17183,2011-12-02 10:07:00,6,3347.31,6,5,5,5,555,High-Value
17186,2011-10-24 10:20:00,2,144.0,45,3,3,1,331,Others
17187,2011-04-27 12:39:00,1,203.95,225,1,2,1,121,At-Risk
17188,2011-11-28 13:53:00,7,2474.23,10,5,5,5,555,High-Value
17189,2011-08-25 19:39:00,2,383.75,105,2,3,2,232,Others
17190,2011-10-12 11:33:00,2,444.74,57,3,3,2,332,Others
17191,2011-11-11 16:58:00,7,2093.68,27,4,5,5,455,Others
17193,2011-11-04 12:47:00,7,1699.3,34,3,5,4,354,Others
17194,2011-03-11 12:05:00,2,262.62,272,1,3,2,132,Others
17197,2011-11-10 10:32:00,1,1013.01,28,4,2,4,424,Others
17198,2011-11-16 10:39:00,3,692.22,22,4,4,3,443,Others
17201,2011-10-17 11:55:00,1,289.78000000000003,52,3,2,2,322,Others
17203,2011-11-04 12:27:00,6,3560.08,34,3,5,5,355,Others
17204,2011-06-17 14:46:00,4,1564.56,174,2,4,4,244,Others
17205,2011-10-17 12:46:00,1,384.08,52,3,2,2,322,Others
17206,2011-10-17 13:25:00,1,204.24,52,3,2,1,321,Others
17211,2011-11-13 12:03:00,8,2317.2200000000003,25,4,5,5,455,Others
17212,2011-03-31 19:42:00,1,226.85,252,1,2,1,121,At-Risk
17213,2011-10-30 14:53:00,7,2781.23,39,3,5,5,355,Others
17214,2011-10-10 13:17:00,6,1059.1200000000001,59,3,5,4,354,Others
17217,2011-04-19 17:19:00,1,113.5,233,1,2,1,121,At-Risk
17218,2011-12-05 13:52:00,10,1951.97,3,5,5,4,554,Loyal
17219,2011-11-08 11:25:00,1,114.23,30,4,2,1,421,Others
17220,2011-11-15 13:47:00,14,3187.55,23,4,5,5,455,Others
17221,2011-12-02 13:35:00,2,334.48,6,5,3,2,532,Others
17222,2011-10-05 13:58:00,1,328.65,64,3,2,2,322,Others
17223,2011-02-02 15:57:00,2,416.89,309,1,3,2,132,Others
17226,2011-02-04 11:52:00,1,393.49,307,1,2,2,122,At-Risk
17227,2011-11-21 10:51:00,6,939.32,17,4,5,4,454,Others
17228,2011-11-24 10:24:00,8,1906.09,14,4,5,4,454,Others
17229,2011-09-04 13:56:00,2,318.76,95,2,3,2,232,Others
17230,2011-03-20 16:12:00,8,3638.41,263,1,5,5,155,Others
17231,2011-11-27 15:18:00,10,3124.72,11,5,5,5,555,High-Value
17232,2011-12-07 12:21:00,2,417.77,1,5,3,2,532,Others
17233,2011-11-04 14:06:00,1,190.88,34,3,2,1,321,Others
17234,2011-06-10 11:20:00,1,149.89,181,1,2,1,121,At-Risk
17235,2011-11-14 15:51:00,2,550.0600000000001,24,4,3,3,433,Others
17236,2011-11-27 12:00:00,6,916.13,11,5,5,3,553,Loyal
17237,2011-11-28 15:02:00,2,314.69,10,5,3,2,532,Others
17238,2011-12-07 11:35:00,17,3719.1,1,5,5,5,555,High-Value
17239,2011-01-31 09:41:00,1,382.5,311,1,2,2,122,At-Risk
